intPIPCategoryID,MCNo,AdditionCount,RecipeColorCategory,vcColourNo,RFT
3,N-008E,0,Dark,TNB24-0240E,1
3,N-008E,0,Dark,TNB24-0240E,1
3,N-008K,0,Dark,TNB24-0146C,1
3,N-008K,1,Dark,TNB24-0146C,0
1,N-008H,1,Light,TNB19-2197AA,0
3,N-16A,0,Dark,TNB23-1978A,1
3,N-16A,0,Dark,TNB23-1978A,1
3,N-002B,7,Dark,TNB22-1628C,0
3,N-002A,2,Light,TNB23-1227I,0
3,N-008L,0,Dark,TNS22-2325M,1
3,N-008L,2,Dark,TNS22-2325M,0
3,N-008D,3,Light,TNB24-0844A,0
3,N-008D,0,Light,TNB24-0844A,1
1,N-008H,2,Medium,TNB24-0101C,0
1,N-008H,1,Medium,TNB24-0101C,0
6,N-008D,2,Light,T29907NL,0
1,N-006A,1,Dark,TNB22-0500WF,0
3,N-006A,1,Dark,TNB24-0406D,0
3,N-006A,1,Dark,TNB24-0406D,0
4,N-008A,2,Dark,TNB21-0128DC,0
3,N-008F,1,Dark,TNB24-0241F,0
3,N-008F,0,Dark,TNB24-0241F,1
3,N-008F,0,Dark,TNB24-0241F,1
3,N-008F,0,Dark,TNB24-0241F,1
1,N-008A,1,Dark,TNB24-0288E,0
3,N-008K,1,Dark,TNB23-2424B,0
1,N-008F,0,Dark,TNB23-1787D,1
1,N-008F,0,Dark,TNB23-1787D,1
1,N-008F,0,Dark,TNB23-1787D,1
1,N-002B,0,Medium,TNB23-3311B,1
1,N-002B,0,Medium,TNB23-3311B,1
1,N-002B,0,Medium,TNB23-3311B,1
4,N-002A,2,Dark,TNB24-0449C,0
4,N-002A,0,Dark,TNB24-0449C,1
3,N-002B,0,Dark,TNB23-3268A,1
1,N-008B,1,Light,TNB23-1314H,0
1,N-008F,0,Dark,TNB24-0231E,1
3,N-002A,4,Dark,TNB22-1426AY,0
3,N-002B,1,Medium,TNB23-1226B,0
3,N-008H,0,Dark,TNB23-2723C,1
3,N-008H,2,Dark,TNB23-2723C,0
3,N-008L,2,Dark,TNS22-2325M,0
3,N-008L,1,Dark,TNS22-2325M,0
6,N-008D,1,Medium,T20588D,0
2,N-008G,2,Dark,TNB22-0862E,0
1,N-002B,3,Dark,TNC22-1628C,0
1,N-008A,1,Dark,TNB23-1571P,0
3,N-008B,1,Light,TNB22-0875F,0
3,N-008D,1,Dark,TNB23-2029A,0
3,N-008D,1,Dark,TNB23-2029A,0
3,N-008E,1,Light,TNB23-2650A,0
3,N-008G,0,Dark,TNB23-0298AR,1
3,N-008G,0,Dark,TNB23-0298AR,1
1,N-002B,1,Dark,TNB23-3310B,0
1,N-002B,1,Dark,TNB23-3310B,0
3,N-008C,2,Dark,TNB24-0199B,0
4,N-008L,0,Dark,TNB19-0241CU,1
4,N-008L,1,Dark,TNB19-0241CU,0
1,N-002B,3,Light,TNB24-0161W,0
1,N-002B,3,Light,TNB24-0161W,0
3,N-006A,0,Dark,TNB23-3328A,1
3,N-002A,4,Dark,TNB23-2243H,0
1,N-008E,1,Light,TNB23-3312A,0
3,N-008E,0,Dark,TNB24-0036J,1
3,N-008E,1,Dark,TNB24-0036J,0
4,N-006A,0,Dark,TNB22-0240D,1
3,N-008A,7,Medium,TNB24-0294F,0
3,N-006A,2,Medium,TNB24-0297G,0
4,N-008G,0,Dark,TNB23-0241EK,1
1,N-002B,0,Light,TNB23-2772L,1
1,N-002B,0,Light,TNB23-2772L,1
1,N-002A,0,Light,TNB19-2197AL,1
4,N-008H,4,Dark,TNB22-1352AP,0
4,N-008H,0,Dark,TNB22-1352AP,1
3,N-008B,0,Light,TNB24-0056A,1
3,N-008B,3,Light,TNB24-0056A,0
1,N-008C,0,Dark,TNB24-0199J,1
1,N-008C,5,Dark,TNB24-0199J,0
3,N-008K,1,Dark,TNB22-0600OT,0
1,N-008L,0,Dark,TNB22-0600AX,1
3,N-002B,5,Light,TNB24-0683D,0
3,N-006A,1,Dark,TNB23-0748L,0
3,N-008E,1,Light,TNB23-2507A,0
1,N-008F,0,Dark,TNB17-1962G,1
1,N-008F,0,Dark,TNB17-1962G,1
3,N-002B,1,Dark,TNR23-1837B,0
4,N-008K,0,Dark,TNB22-0241G,1
4,N-008K,2,Dark,TNB22-0241G,0
1,N-008C,1,Dark,TNB24-0795E,0
1,N-008C,0,Dark,TNB24-0795E,1
3,N-008A,2,Light,TNB24-1006Z,0
3,N-008E,0,Light,TNB22-0875F,1
3,N-008E,0,Light,TNB22-0875F,1
2,N-008G,0,Dark,TNB20-0302JM,1
1,N-006A,1,Dark,TNB17-1931C,0
3,N-002B,1,Dark,TNB22-0681B,0
2,N-002B,1,Dark,TNB24-0477Z,0
2,N-002B,0,Dark,TNB24-0477Z,1
3,N-008L,1,Dark,TNB23-0241BR,0
3,N-008H,0,Dark,TNC19-2672C,1
5,N-008H,0,Dark,TNC19-2672C,1
3,N-008E,0,Light,TNB22-0875F,1
4,N-008L,1,Dark,TNB23-0241GA,0
3,N-002A,1,Dark,TNB22-1925E,0
3,N-008F,0,Dark,TNB17-3178B,1
3,N-008E,1,Dark,TNB22-0876D,0
3,N-008E,0,Dark,TNB22-0876D,1
3,N-008C,3,Dark,TNB24-0472B,0
3,N-008C,0,Dark,TNB24-0472B,1
1,N-002A,0,Dark,TNB23-3313C,1
1,N-002A,0,Dark,TNB23-3313C,1
3,N-008D,1,Dark,TNB23-2612A,0
1,N-008D,0,Dark,TNB23-2612A,1
3,N-002B,1,Light,TNB22-1715C,0
3,N-002B,2,Light,TNB23-2678B,0
4,N-008H,0,Dark,TNB22-1547AB,1
4,N-008H,0,Dark,TNB22-1547AB,1
4,N-008A,0,Dark,TNB21-0128DC,1
3,N-008L,0,Dark,TNS22-2325M,1
3,N-008G,1,Dark,TNB24-0317E,0
3,N-008K,0,Dark,TNB20-1570A,1
3,N-008K,3,Dark,TNB20-1570A,0
3,N-008K,2,Dark,TNB19-1828DF,0
4,N-006A,3,Light,TNB23-1636M,0
4,N-006A,2,Light,TNB23-1636M,0
3,N-008F,0,Dark,TNB17-3178B,1
3,N-008F,0,Dark,TNB17-3178B,1
1,N-002B,2,Light,TNB23-1559C,0
3,N-008E,1,Light,TNB23-2263A,0
3,N-008E,0,Light,TNB23-2263A,1
1,N-16A,0,Dark,TNB21-2470G,1
1,N-002A,0,Dark,TNB20-0829A,1
4,N-008L,0,Dark,TNB19-1120LY,1
4,N-008L,5,Dark,TNB19-1120LY,0
2,N-008F,0,Dark,TNB22-1392B,1
2,N-008F,0,Dark,TNB22-1392B,1
1,N-008G,1,Dark,TNB20-1326Q,0
1,N-002A,0,Dark,TNB18-0713A,1
1,N-002B,1,Dark,TNC17-2188F,0
4,N-008A,1,Dark,TNB23-3368A,0
4,N-008A,1,Dark,TNB23-3368A,0
3,N-002A,0,Dark,TNB23-1235B,1
1,N-008D,0,Light,TNB18-3252F,1
3,N-008C,0,Light,TNB24-0292E,1
3,N-008C,3,Light,TNB24-0292E,0
3,N-008D,1,Light,TNB23-2815D,0
1,N-002A,1,Dark,TNB23-3309C,0
1,N-002A,0,Dark,TNB23-3309C,1
3,N-006A,1,Light,TNB23-0597BI,0
3,N-008E,0,Light,TNB23-2263A,1
3,N-008E,0,Light,TNB23-2263A,1
1,N-002B,1,Dark,TNB20-1327V,0
6,N-008B,0,Medium,T29907NL,1
4,N-008A,1,Dark,TNB23-3368A,0
4,N-008A,0,Dark,TNB23-3368A,1
1,N-006A,1,Light,TNB23-3307C,0
1,N-002B,0,Light,TNB22-2541H,1
2,N-006A,1,Light,TNB22-0861F,0
3,N-008A,1,Dark,TNB22-0114Z,0
3,N-008L,2,Dark,TNB23-1852C,0
6,N-008C,0,Light,TPB23-0968A,1
1,N-002B,4,Dark,TNB24-0183B,0
2,N-008G,0,Dark,TNB18-2938L,1
6,N-008B,0,Medium,T20588D,1
1,N-008G,0,Dark,TNB24-0231B,1
3,N-008G,0,Dark,TNB24-0231B,1
1,N-006A,3,Dark,TNB23-3198B,0
3,N-002A,1,Dark,TNB23-3182D,0
1,N-008D,1,Light,TNB17-2195F,0
3,N-002A,4,Dark,TNB23-3173C,0
1,N-008H,3,Dark,TNB23-2969B,0
1,N-008B,1,Dark,TNB23-3309C,0
2,N-008F,0,Dark,TNB18-2938L,1
1,N-002B,0,Dark,TNB23-2243K,1
3,N-008A,5,Dark,TNB23-1645AA,0
3,N-008E,0,Light,TNB23-2263A,1
3,N-008E,0,Light,TNB23-2263A,1
1,N-008H,0,Dark,TNB24-0507A,1
1,N-008H,1,Dark,TNB24-0507A,0
3,N-002A,0,Light,TNB23-2867A,1
3,N-002A,1,Light,TNB23-2867A,0
3,N-002A,2,Light,TNB23-2867A,0
1,N-002B,0,Medium,TNB23-0598S,1
1,N-002B,0,Medium,TNB23-0598S,1
1,N-002B,0,Medium,TNB23-0598S,1
3,N-008B,1,Dark,TNB22-0771B,0
1,N-008F,0,Dark,TNB17-0714A,1
1,N-008F,1,Dark,TNB17-0714A,0
3,N-008F,0,Dark,TNB17-0714A,1
3,N-008D,2,Light,TNB24-0718C,0
3,N-008K,0,Dark,TNB23-2712C,1
3,N-008K,2,Dark,TNB23-2712C,0
3,N-006A,1,Dark,TNB24-0240E,0
3,N-008C,1,Light,TNB24-0473C,0
1,N-008E,0,Dark,TNC17-2188F,1
3,N-008L,1,Dark,TNS22-2325M,0
1,N-008B,1,Dark,TNB24-0678D,0
1,N-002B,4,Dark,TNB24-0184B,0
1,N-002B,0,Dark,TNB24-0184B,1
1,N-008E,1,Dark,TNB23-1606M,0
1,N-006A,1,Dark,TNB23-3328D,0
3,N-002A,4,Dark,TNB24-0461B,0
3,N-002A,2,Dark,TNB24-0461B,0
1,N-006A,2,Light,TNB19-2197AA,0
1,N-008C,1,Dark,TNB18-0710A,0
1,N-008D,2,Dark,TNB23-0881C,0
2,N-002A,1,Dark,TNB19-3884L,0
1,N-008E,0,Dark,TNB23-3288A,1
3,N-008F,0,Dark,TNB23-1975A,1
1,N-008F,0,Dark,TNB23-1975A,1
3,N-008K,1,Dark,TNB23-0600LA,0
3,N-008K,0,Dark,TNB23-0600LA,1
3,N-008K,0,Dark,TNB23-0600LA,1
4,N-008H,1,Dark,TNB23-0702O,0
4,N-008H,1,Dark,TNB23-0702O,0
3,N-002B,2,Dark,TNB23-2750F,0
1,N-002B,1,Dark,TNB23-2750F,0
3,N-008C,1,Dark,TNB20-0152CC,0
3,N-008D,0,Dark,TNB23-2709B,1
3,N-008D,1,Dark,TNB23-2709B,0
3,N-008D,0,Dark,TNB23-2709B,1
3,N-002A,1,Dark,TNB22-0654C,0
4,N-008L,6,Dark,TNB24-0446F,0
4,N-008L,0,Dark,TNB24-0446F,1
1,N-008E,1,Light,TNB24-0181A,0
3,N-008C,2,Dark,TNC24-0228B,0
3,N-008C,1,Dark,TNC24-0228B,0
1,N-008A,1,Light,TNB24-0689C,0
3,N-008A,0,Light,TNB24-0689C,1
1,N-008A,5,Light,TNB24-0689C,0
3,N-008H,2,Dark,TNB24-0464D,0
3,N-008H,0,Dark,TNB24-0464D,1
3,N-008H,2,Dark,TNB24-0464D,0
1,N-006A,1,Light,TNB23-0630B,0
1,N-006A,0,Light,TNB23-0630B,1
3,N-008E,0,Dark,TNB23-1978A,1
3,N-008E,0,Dark,TNB23-1978A,1
1,N-16A,0,Dark,TNB21-2470G,1
1,N-16A,0,Dark,TNB21-2470G,1
1,N-16A,0,Dark,TNB21-2470G,1
3,N-008H,2,Dark,TNB24-0843A,0
3,N-008H,0,Dark,TNB24-0843A,1
3,N-008H,2,Dark,TNB24-0843A,0
1,N-002B,1,Dark,TNB23-1388I,0
1,N-002B,0,Dark,TNB23-1388I,1
1,N-002B,0,Dark,TNB17-1931C,1
3,N-002B,0,Dark,TNB17-1931C,1
1,N-002B,0,Dark,TNB17-1931C,1
5,N-006A,1,Medium,TNB23-0437C,0
3,N-008B,1,Light,TNB24-0056A,0
3,N-008B,0,Light,TNB24-0056A,1
3,N-008C,0,Dark,TNB24-0201A,1
3,N-008C,0,Dark,TNB24-0201A,1
2,N-002B,3,Light,TNB23-2183B,0
2,N-002B,3,Light,TNB23-2183B,0
3,N-008A,7,Dark,TNB23-2116B,0
4,N-008G,0,Dark,TNB22-0241G,1
4,N-008G,0,Dark,TNB22-0241G,1
1,N-002B,1,Light,TNB23-1228U,0
1,N-008C,1,Dark,TNB17-2318M,0
2,N-002A,1,Dark,TNB22-0273AB,0
2,N-002A,0,Dark,TNB22-0273AB,1
4,N-008D,2,Light,TNB21-1805K,0
4,N-008D,0,Light,TNB21-1805K,1
4,N-008F,0,Dark,TNB19-0241CU,1
4,N-008F,0,Dark,TNB19-0241CU,1
4,N-008F,0,Dark,TNB19-0241CU,1
1,N-008B,4,Light,TNB24-0181K,0
3,N-002A,0,Light,TNB23-3214A,1
3,N-002B,1,Light,TNB23-0597BE,0
3,N-008H,3,Light,N10273NL,0
3,N-008D,0,Dark,TNB23-2709B,1
3,N-008D,0,Dark,TNB23-2709B,1
3,N-002B,2,Light,TNB24-1008C,0
3,N-008E,2,Light,TNB23-0613C,0
1,N-008C,2,Light,TNB19-0724X,0
3,N-002B,0,Dark,TNB24-0014A,1
4,N-006A,0,Light,TNB19-1831IP,1
4,N-006A,2,Light,TNB19-1831IP,0
4,N-008G,0,Dark,TNB22-0241G,1
4,N-008G,1,Dark,TNB22-0241G,0
4,N-008G,0,Dark,TNB22-0241G,1
3,N-002A,1,Dark,TNB23-0336MD,0
4,N-008F,0,Dark,TNB19-0241CU,1
4,N-008F,0,Dark,TNB19-0241CU,1
4,N-008F,1,Dark,TNB19-0241CU,0
3,N-002A,1,Light,TNB24-0015A,0
1,N-002B,3,Light,TNB24-0729B,0
1,N-002B,2,Light,TNB24-0729B,0
1,N-008E,0,Light,TNB24-0727E,1
3,N-008A,0,Dark,TNB23-2770E,1
3,N-008A,4,Dark,TNB23-2770E,0
1,N-008B,3,Light,TNB23-2799A,0
1,N-008B,0,Light,TNB23-2799A,1
3,N-008L,4,Medium,TNB23-1455B,0
3,N-002A,4,Dark,TNB22-1987F,0
3,N-008A,2,Light,TNB24-0466B,0
1,N-008B,0,Medium,TNB17-1742A,1
1,N-008B,0,Medium,TNB17-1742A,1
1,N-008L,0,Dark,TNB22-0567H,1
1,N-008L,3,Dark,TNB22-0567H,0
1,N-008L,2,Dark,TNB22-0567H,0
1,N-008C,2,Light,TNB22-2478M,0
3,N-008L,3,Dark,TNS22-2325M,0
1,N-008K,0,Dark,TNB22-1385A,1
1,N-006A,0,Medium,TNB23-0413O,1
5,N-006A,0,Medium,TNB23-0413O,1
3,N-008H,2,Dark,TNB24-0465C,0
1,N-002A,0,Dark,TNB23-2466M,1
1,N-008E,1,Medium,TNB23-3311B,0
1,N-002B,1,Light,TNB23-2469D,0
3,N-008C,2,Dark,TNB22-1628C,0
3,N-008K,1,Dark,TNB23-1528AA,0
1,N-002B,0,Light,TNB23-0903BO,1
1,N-008C,0,Dark,TNB24-0507A,1
1,N-008C,5,Dark,TNB24-0507A,0
4,N-008F,0,Dark,TNB23-0241GA,1
4,N-008F,1,Dark,TNB23-0241GA,0
1,N-002B,1,Dark,TNB23-2969B,0
1,N-002B,1,Dark,TNB23-2969B,0
1,N-008E,1,Medium,TNB23-0598S,0
3,N-002B,0,Dark,TNB22-0876D,1
3,N-002B,1,Dark,TNB22-0876D,0
3,N-008G,1,Dark,TNB19-3525BS,0
3,N-008G,0,Dark,TNB19-3525BS,1
1,N-008K,0,Light,TNB18-3252F,1
1,N-008F,0,Dark,TNB23-0098C,1
1,N-008F,0,Dark,TNB23-0098C,1
3,N-008L,3,Dark,TNS22-2325M,0
3,N-008L,3,Dark,TNS22-2325M,0
1,N-008D,0,Light,TNB17-1934C,1
1,N-008B,2,Dark,TNB23-3063H,0
1,N-006A,1,Medium,TNB18-1202K,0
1,N-002B,0,Light,N5314NL,1
1,N-002B,1,Dark,TNB23-0240BZ,0
3,N-002A,1,Dark,TNB23-3226C,0
1,N-008A,0,Dark,TNB23-0242CE,1
1,N-006A,1,Light,TNB17-1743A,0
1,N-16B,2,Dark,TNB23-0098C,0
1,N-008B,0,Light,TNB24-0181A,1
1,N-008B,0,Light,TNB24-0181A,1
3,N-006A,1,Light,TNB24-0471C,0
1,N-008E,2,Light,TNB23-2334H,0
1,N-008E,0,Light,TNB23-2334H,1
1,N-008C,1,Dark,TNB23-3063C,0
1,N-008C,0,Dark,TNB23-3063C,1
3,N-002A,0,Dark,TNB24-0226C,1
3,N-002A,0,Dark,TNB24-0226C,1
3,N-002A,1,Dark,TNB24-0226C,0
3,N-008K,2,Dark,TNB23-2712C,0
3,N-008K,2,Dark,TNB23-2712C,0
3,N-008K,1,Dark,TNB23-2712C,0
2,N-008G,0,Dark,N0469C,1
2,N-008G,1,Dark,N0469C,0
3,N-16B,0,Dark,TNB18-2841A,1
1,N-008H,0,Light,TNB18-0716B,1
3,N-006A,2,Light,TNB24-0949C,0
1,N-008H,4,Light,TNB24-0447C,0
1,N-008H,1,Light,TNB24-0447C,0
1,N-008H,0,Light,TNB24-0447C,1
3,N-008G,0,Dark,TNB17-1962O,1
3,N-008G,1,Dark,TNB17-1962O,0
3,N-002B,5,Light,TNB19-2677EC,0
3,N-008H,2,Dark,TNB19-1828DF,0
3,N-008D,3,Dark,TNB24-0470A,0
3,N-008D,0,Dark,TNB24-0470A,1
3,N-002A,2,Dark,TNB23-2597P,0
2,N-008G,0,Dark,TNB20-0302JM,1
5,N-006A,2,Light,TNB23-0414M,0
3,N-008G,0,Dark,N11585D,1
1,N-16A,0,Dark,TNB23-1788A,1
5,N-006A,0,Medium,TNB23-0412M,1
3,N-002B,0,Dark,TNB23-2077B,1
3,N-006A,0,Light,TNB24-0421B,1
3,N-008A,0,Dark,TNB24-0199G,1
3,N-008A,4,Dark,TNB24-0199G,0
3,N-008L,2,Dark,TNS22-2325M,0
3,N-002B,1,Dark,TNB24-0364A,0
3,N-002B,0,Dark,TNB24-0364A,1
1,N-008E,4,Light,TNB23-2334D,0
1,N-008D,2,Light,TNB19-1922AY,0
1,N-008D,1,Light,TNB19-1922AY,0
1,N-008D,0,Light,TNB19-1922AY,1
1,N-008F,0,Dark,TNB17-1962G,1
3,N-006A,1,Dark,TNB23-2029A,0
1,N-008D,1,Medium,TNB18-3251D,0
3,N-008H,2,Dark,TNB19-2474AG,0
3,N-002B,0,Dark,TNB19-3700Y,1
3,N-002B,1,Light,TNB21-2212A,0
1,N-008B,0,Light,TNB23-2801A,1
4,N-008L,0,Dark,TNB23-0690M,1
4,N-008L,5,Dark,TNB23-0690M,0
3,N-006A,1,Dark,TNB24-0240E,0
3,N-008D,2,Dark,TNB23-0416D,0
5,N-008D,2,Dark,TNB23-0416D,0
1,N-002B,1,Medium,TNB24-0586C,0
1,N-002B,2,Medium,TNB24-0586C,0
4,N-008H,0,Light,TNB23-0702O,1
4,N-008H,0,Light,TNB23-0702O,1
3,N-002B,0,Dark,TNB21-0839AI,1
3,N-002B,1,Dark,TNB21-0839AI,0
4,N-008A,0,Medium,TNB19-2510AR,1
4,N-008A,4,Medium,TNB19-2510AR,0
3,N-002B,0,Light,TNB18-3394A,1
1,N-008E,0,Dark,TNB23-1788E,1
1,N-008E,1,Dark,TNB23-1788E,0
1,N-002A,0,Light,TNC24-0726E,1
1,N-002A,2,Light,TNC24-0726E,0
3,N-002B,5,Dark,TNB24-0843A,0
3,N-008B,1,Light,TNB24-0056A,0
3,N-008G,0,Dark,TNB24-0231B,1
1,N-008G,0,Dark,TNB24-0231B,1
3,N-006A,1,Dark,Y50100,0
3,N-006A,1,Dark,Y50100,0
1,N-008B,1,Light,TNB19-3423BA,0
3,N-008E,1,Light,TNB22-0875F,0
4,N-008F,0,Dark,TNB23-0241GA,1
1,N-008D,1,Light,TNB23-2157A,0
2,N-002B,1,Dark,N10769E,0
1,N-008G,0,Dark,TNB24-0231B,1
1,N-008G,1,Dark,TNB24-0231B,0
3,N-008C,1,Dark,TNB17-2150AI,0
3,N-008L,0,Dark,TNB23-2723C,1
3,N-008L,1,Dark,TNB23-2723C,0
3,N-008L,0,Dark,TNB23-2723C,1
3,N-008L,1,Dark,TNB23-2723C,0
1,N-002B,0,Medium,TNB23-0598S,1
1,N-002B,2,Medium,TNB23-0598S,0
1,N-008D,1,Medium,TNB24-0979B,0
3,N-002A,0,Dark,TNB23-1593H,1
3,N-008F,0,Dark,TNB23-2711B,1
3,N-008C,0,Dark,TNB23-2612A,1
1,N-008C,1,Dark,TNB23-2612A,0
4,N-008K,0,Dark,TNB22-0241G,1
1,N-008E,0,Light,TNB24-0181A,1
1,N-008E,0,Light,TNB24-0181A,1
3,N-008H,0,Dark,TNC19-2672C,1
3,N-006A,0,Dark,TNB23-2709B,1
3,N-006A,0,Dark,TNB23-2709B,1
4,N-008A,3,Dark,TNB21-0128DC,0
3,N-002B,2,Dark,TNB24-0160F,0
4,N-002A,2,Dark,NC11749C,0
3,N-008F,0,Dark,TNB18-0522A,1
1,N-008K,3,Light,TNB24-0181K,0
3,N-008K,1,Dark,TNB22-2372C,0
3,N-008C,2,Dark,TNB24-0731B,0
4,N-008H,4,Medium,TNB21-0128BN,0
4,N-008H,2,Medium,TNB21-0128BN,0
4,N-008H,0,Medium,TNB21-0128BN,1
1,N-008G,1,Dark,TNB23-0241FW,0
1,N-008G,0,Dark,TNB23-0241FW,1
1,N-008D,0,Dark,TNC23-2152K,1
1,N-008C,1,Medium,TNB23-2156F,0
1,N-002B,0,Medium,TNB17-1742A,1
1,N-002B,1,Medium,TNB17-1742A,0
2,N-008K,1,Dark,TNB22-1392B,0
2,N-008K,0,Dark,TNB22-1392B,1
3,N-002B,3,Light,TNB24-0161M,0
2,N-008G,0,Dark,TNB24-0531E,1
3,N-008D,3,Dark,TNB24-0317E,0
1,N-008E,5,Dark,TNB23-2969B,0
2,N-008F,0,Dark,TNB20-0302JM,1
2,N-008F,0,Dark,TNB20-0302JM,1
3,N-002A,2,Medium,TNB23-1636B,0
1,N-008B,0,Dark,TNB23-3198B,1
4,N-006A,1,Dark,TNB22-0240D,0
4,N-006A,0,Dark,TNB22-0240D,1
3,N-008L,0,Dark,TNB23-2723C,1
1,N-008L,0,Dark,TNB23-2723C,1
1,N-008F,1,Dark,TNB17-1962G,0
1,N-008A,1,Light,TNB23-1830B,0
1,N-008G,0,Dark,TNB23-0399C,1
1,N-008C,0,Light,TNB23-2151C,1
1,N-008C,1,Light,TNB23-2151C,0
1,N-008B,1,Dark,TNB23-1978A,0
3,N-008B,0,Dark,TNB23-1978A,1
3,N-008B,1,Dark,TNB23-1978A,0
1,N-008B,2,Dark,TNB24-0507A,0
3,N-008K,0,Dark,TNB19-0600LT,1
3,N-006A,0,Dark,TNB19-2832A,1
3,N-002A,0,Light,TNB24-0460E,1
3,N-002A,4,Light,TNB24-0460E,0
3,N-002A,3,Light,TNB24-0460E,0
1,N-008D,0,Light,TNB17-2195F,1
1,N-008D,2,Light,TNB17-2195F,0
1,N-002B,2,Light,TNB22-2541H,0
1,N-006A,1,Dark,TNB17-1931C,0
3,N-008F,0,Dark,TNB17-0618A,1
3,N-008F,0,Dark,TNB17-0618A,1
1,N-002A,2,Dark,TNB23-2750F,0
1,N-008K,1,Dark,TNB22-2540A,0
3,N-008L,1,Dark,TNS22-2325M,0
3,N-008A,4,Light,TNB24-0708D,0
4,N-008H,2,Dark,TNB22-1547AB,0
4,N-008H,0,Dark,TNB22-1547AB,1
1,N-002A,0,Light,TNB19-2142AR,1
1,N-008G,0,Dark,TNB24-0225C,1
1,N-008G,0,Dark,TNB24-0225C,1
1,N-008G,3,Dark,N11585FA,0
1,N-008G,0,Dark,N11585FA,1
1,N-008D,3,Dark,TNB19-3753CC,0
3,N-008C,0,Light,TNB24-0723I,1
3,N-008C,3,Light,TNB24-0723I,0
1,N-16B,0,Dark,TNB17-0714A,1
1,N-16B,0,Dark,TNB17-0714A,1
2,N-006A,1,Dark,TNB23-3328A,0
3,N-006A,0,Dark,TNB23-3328A,1
1,N-006A,0,Dark,TNB23-3328A,1
1,N-008E,0,Dark,TNB23-0099B,1
3,N-008G,0,Dark,N7934B,1
3,N-008G,1,Dark,N7934B,0
1,N-008B,3,Dark,TNB24-0507F,0
3,N-008H,0,Light,YPB22-1296Q,1
3,N-008H,0,Light,YPB22-1296Q,1
3,N-008H,0,Light,YPB22-1296Q,1
3,N-008H,1,Light,YPB22-1296Q,0
3,N-008H,0,Light,YPB22-1296Q,1
3,N-008H,2,Light,YPB22-1296Q,0
3,N-008H,1,Light,YPB22-1296Q,0
3,N-008H,0,Light,YPB22-1296Q,1
3,N-008H,0,Light,YPB22-1296Q,1
3,N-002B,1,Light,TNC24-0726A,0
1,N-002B,5,Light,TNC24-0726A,0
1,N-008E,0,Dark,TNB21-2470G,1
1,N-008E,0,Dark,TNB21-2470G,1
1,N-008E,1,Dark,TNB21-2470G,0
3,N-008F,0,Dark,TNB18-2841A,1
3,N-008F,0,Dark,TNB18-2841A,1
3,N-008F,0,Dark,TNB18-2841A,1
3,N-008F,1,Dark,TNB18-2841A,0
3,N-008F,0,Dark,TNB18-2841A,1
3,N-008F,0,Dark,TNB18-2841A,1
1,N-008B,0,Dark,TNB23-3288A,1
3,N-002A,0,Dark,TNB21-1146A,1
3,N-008L,0,Dark,TNB23-2723C,1
3,N-008A,0,Dark,TNB24-0035L,1
3,N-008D,2,Light,TNB24-0103S,0
3,N-008A,2,Light,TNB24-0034Q,0
3,N-008C,1,Dark,TNB24-0036J,0
3,N-008D,2,Medium,TNB24-0296F,0
1,N-008G,1,Dark,TNB24-0231E,0
3,N-008B,0,Light,TNB23-3215A,1
3,N-008K,0,Dark,TNS22-2325M,1
1,N-008K,1,Dark,TNS22-2325M,0
1,N-002B,1,Dark,TNB23-1606M,0
1,N-008A,1,Dark,TNB23-3309C,0
1,N-002A,3,Dark,TNB24-0571C,0
1,N-002B,1,Dark,TNB23-3302A,0
1,N-002B,0,Dark,TNB23-3302A,1
3,N-008L,1,Dark,TNB23-0312M,0
3,N-008B,0,Dark,TNB22-0876D,1
3,N-008F,1,Dark,TNB19-2805A,0
5,N-008H,0,Light,TNB18-1924Z,1
5,N-008H,1,Light,TNB18-1924Z,0
3,N-008A,1,Medium,TNB23-2659E,0
3,N-008H,1,Light,TNB24-0729F,0
1,N-002B,0,Dark,TNB23-1005U,1
1,N-002B,1,Light,TNB19-0242BR,0
1,N-002B,1,Light,TNB19-0242BR,0
1,N-008B,0,Dark,TNB23-0240BZ,1
3,N-008G,0,Dark,TNB23-2213D,1
3,N-002A,0,Light,TNB24-0396I,1
1,N-008B,1,Medium,TNB24-0823B,0
1,N-008B,0,Medium,TNB24-0823B,1
3,N-008A,1,Dark,TNB23-2028F,0
3,N-008A,0,Dark,TNB23-2028F,1
1,N-008F,1,Dark,TNB24-0231B,0
3,N-008F,0,Dark,TNB24-0231B,1
3,N-002B,2,Dark,TNB19-2474AG,0
1,N-008D,1,Medium,TNB18-1136B,0
1,N-008D,0,Medium,TNB18-1136B,1
1,N-008G,1,Dark,TNB23-0241FW,0
1,N-16A,1,Dark,TNB21-2470G,0
1,N-16A,0,Dark,TNB21-2470G,1
3,N-008C,1,Light,TNB24-1002Z,0
1,N-002A,1,Light,TNB20-1282AA,0
1,N-006A,1,Light,TNB24-0698E,0
1,N-006A,0,Light,TNB24-0698E,1
1,N-006A,0,Light,TNB24-0698E,1
1,N-006A,0,Light,TNB24-0698E,1
1,N-008F,0,Dark,TNB17-0714A,1
3,N-008D,0,Dark,Y50100,1
4,N-006A,2,Light,TNB23-2945C,0
4,N-006A,6,Light,TNB23-2945C,0
3,N-006A,5,Light,TNB23-2945C,0
3,N-002B,4,Dark,TNB24-0346P,0
